name,midBlast_Ctrl_rep1,midBlast_Ctrl_rep2,midBlast_siTfap2c_rep1,midBlast_siTfap2c_rep3,diff,pval,class
Nemf,3.64420160876008,3.7639096036424,3.06104353137161,3.12775975879545,-0.609653961117711,0.0123981722295822,down
Nenf,0.911067300691042,1.22373856301198,0.502818270622086,1.05582625261687,-0.288080670232036,0.460168057735951,none
Neo1,3.73223753428644,3.66380074077266,2.98085828863766,2.75899147239074,-0.828094257015348,0.0190923569632728,down
Nepn,0,0.0258325103612819,0,0.125143754362842,0.0496556220007802,0.518378931520083,none
Nes,1.44578727352743,1.90333530820265,2.19741024308437,1.23690831157844,0.0425979864663668,0.943466976690158,none
Nespas,2.21576161128824,2.27568827067463,2.16171646571343,1.75005384474683,-0.289839785751304,0.298140360511956,none
Net1,4.30893390110841,4.32068996036818,2.8230633621212,2.8660351321705,-1.47026268359244,0.000229462945561698,down
Neto1,0.059147782815825,0,0.437082801514963,0.417593004102124,0.397764011400631,0.00607242169423961,none
Neto2,2.75502854922767,3.07271393573856,3.60052624853541,3.41461453359236,0.593699148580769,0.0841446286528875,none
Neu1,4.72548745003068,4.53944282756385,3.19160697773582,3.18191173473236,-1.44570578256318,0.00412570423329028,down
Neu2,0,0.0377863279189961,0.329743915532869,0.284901640153557,0.288429613883715,0.0101760170648653,none
Neu3,0.513334952464036,0.518475369278898,1.0823068547841,0.865994447003743,0.458245490022453,0.0514724677873946,none
Neu4,0.0261291697879022,0,0.278963467926367,0.133307167200338,0.193070732669402,0.120819931090747,none
Neurl1a,1.633863627826,1.62037557495848,2.79646501706988,2.1162498912339,0.829237852759647,0.135023740159392,none
Neurl1b,0.430209008493754,0.412044934181112,0.686350601487795,1.19429699412198,0.519196826467455,0.177776649659165,none
Neurl2,0.233763607408218,0.377072493807588,0.264985008868479,0.188595187918528,-0.0786279522143993,0.435029358941937,none
Neurl3,0,0.00977163226122797,0.356355893837021,0.269175107590701,0.307879684583247,0.0196996626546395,none
