name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siTfap2c_rep1,8Cell_siTfap2c_rep2,8Cell_siTfap2c_rep3,diff,pval,class
0610005C13Rik,3.4816957314584,3.84173037197073,3.99897316751007,4.80853310863581,4.68214458334296,4.67072137474874,0.946333265262772,0.00403064567507694,up
0610007P14Rik,3.47858500740316,3.57326169028928,3.464225981822,2.96079710716611,3.52152418489633,3.09568800112506,-0.312687795442312,0.143925074076083,none
0610009B22Rik,1.03946831562986,1.3949113908765,1.39757463114512,1.62247404988117,2.16085534287247,1.85420595004585,0.601860335049335,0.0373223539368597,up
0610009L18Rik,0.0651504011894653,0,0.608654085488755,0,0.170275052967701,0,-0.167843144570173,0.450917828362565,none
0610009O20Rik,1.11697218441366,1.05362088283413,1.21918277305686,0.948087964214891,1.17658447676393,1.18491119665704,-0.0267307342229282,0.784385256906352,none
0610010B08Rik,0.00278593545525015,0,0.00528863798288255,0.01594627244721,0.00324805614541074,0,0.00370658505149602,0.507565645753547,none
0610010F05Rik,0.659912688077892,0.637806826981566,0.549749988953535,0.897389141371513,0.88458072966711,0.930480751537191,0.28832703952094,0.00136328767905003,none
0610010K14Rik,3.83326457722679,3.60301377213641,3.89836876368061,3.53696614585137,3.7268770254759,3.51298483097528,-0.185939703580419,0.173024390465851,none
0610011F06Rik,1.757315597388,2.11881253221041,2.0387420371053,2.1468910906442,2.39443456928574,2.57584380296748,0.400766432064573,0.0729219099512598,none
0610012G03Rik,4.3722325902191,3.95288667982104,4.11605370858966,4.33167541081074,4.29353381558462,4.40553402704881,0.196523424938122,0.194954802231744,none
0610030E20Rik,2.27663988584072,2.82499386105639,2.58163831130456,2.48864765265338,2.54988648262981,2.32200080488515,-0.107579039344445,0.566929871761962,none
0610031O16Rik,0,0.0728343404619907,0.112657435015743,0,0.0914249766661056,0,-0.0313555996038761,0.523492814303163,none
0610037L13Rik,2.17412002440803,2.76647897822933,2.55936136516064,2.07756705611289,2.23749366208658,2.19929731315583,-0.328534112147565,0.142238173822958,none
0610038B21Rik,1.21705261771125,1.5017535101433,0.997835777643497,1.11655905493211,0.885568898128169,1.46473308228118,-0.0832602900521939,0.727525084985393,none
0610039H22Rik,0.0826044990807377,0,0.0176283520311261,0.0849513855384119,0.0727122567854085,0,0.0191435970706522,0.6278684610366,none
0610039K10Rik,0.865352707912654,0.962899891067769,0.526608719397436,1.0945117435418,0.782510053276196,0.613158201164444,0.0451062265348611,0.826917360386833,none
0610040B10Rik,0,0.648973403138196,0.158295658974267,0.259391815206689,0.484524860875849,0.460421754512151,0.132356456160742,0.559131645894149,none
0610040F04Rik,0,0,0.171070606748885,0.151188852970532,0.186729261993849,0.101773654171532,0.0895403874623427,0.222895205448488,none
0610040J01Rik,1.53322543395022,1.60807020435025,1.33308534770688,1.44807314577237,1.67697052816195,1.80851149975471,0.153058062560558,0.315565736103066,none
0610043K17Rik,0.759414941575296,1.20770110410391,0.617672744999467,0.857965075646186,0.860976301341071,0.596505846939519,-0.0897805222506318,0.674131909880355,none
1010001N08Rik,2.40469510093268,2.00377524678445,2.38824270229142,2.00951304395332,2.15644845825433,2.10358656367625,-0.175721661374882,0.271424187215356,none
1110001J03Rik,2.43813286859108,1.7335708370983,2.35319906158386,2.87643816712577,2.74429308536232,2.09406509866374,0.3966311946262,0.293521108499498,none
1110002L01Rik,1.8546236714572,1.28188159794088,1.20567839603893,1.86646887321898,1.89161866161478,1.36060081980393,0.258834896400222,0.38894358865025,none
