name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siRarg_rep1,8Cell_siRarg_rep2,8Cell_siRarg_rep3,diff,pval,class
Ttc19,2.28114789016477,2.33556734451735,2.49370806957436,2.25895043724057,2.26885957408378,2.44569691733568,-0.0456387918654837,0.631397811388892,none
Ttc21a,0.571750757782816,0.637877042637762,0.325354442378772,0.152876463686658,0.253984097696256,0.501961727586587,-0.20871998460995,0.212107133538842,none
Ttc21b,0.0362035333016469,0,0.111440624152473,0.0503185702742507,0.0741014454472575,0.159019425402674,0.0452650945566873,0.385798158503307,none
Ttc22,0.516498023909264,0.112043074361429,0,0.157657450235558,0.0929791060456743,0.0902987935240397,-0.095868582821807,0.577686145057523,none
Ttc23,1.00706663802891,0.539604764218572,0.740750091778271,0.995061707372388,0.901782083749009,0.832297393858455,0.147239896984701,0.362431610267258,none
Ttc23l,0,0,0.0370634574049269,0.057550026138899,0,0,0.00682885624465737,0.779630301638912,none
Ttc24,0.0514505465252505,0.0764337823606483,0,0.028451751988852,0,0,-0.0331441922990156,0.246201550049566,none
Ttc25,1.36395934569495,1.12225707406842,1.61448395864814,0.997714060399671,0.896421140493626,1.05748463761668,-0.383026846633844,0.0627000779369261,none
Ttc26,0.185923226806416,0.213373418920405,0.33461629509147,0.468461490715943,0.397475950244344,0.417351927401716,0.183125475847904,0.0220041466304737,none
Ttc27,4.83918346880084,4.57620416554141,4.70653687860088,4.611851599918,4.63414658730622,4.53273495638825,-0.114397123110224,0.23506082048516,none
Ttc28,0.464669931810451,0.373878017344041,0.463597462391477,0.797302195879362,0.234722645806927,0.355081032243654,0.0283201541279916,0.878363781341049,none
Ttc29,0,0,0,0,0,0.0355081373596299,0.0118360457865433,0.373900966300059,none
Ttc3,4.67280859786695,4.77356251676418,4.47084435134923,4.71156331372672,4.77662487013831,4.64240161185237,0.0711247765790155,0.504360506696204,none
Ttc30a1,0.911025002077523,0.954791935566021,0.699990694519822,0.566149070014248,0.836379593073986,0.804438653522238,-0.119613438517631,0.360728889709569,none
Ttc30a2,0.634499215602472,0.0461242204809158,0,0.119331675254525,0.0659864579555927,0.129417436225099,-0.121962622216057,0.584245224709948,none
Ttc30b,2.59732432664724,2.9321073456902,2.84177677568983,3.41804124715713,3.02225928496217,3.27954067222752,0.449544252106515,0.042561763682389,none
Ttc32,0.268614419785201,0.546683363501606,0.303032544209805,0.409543344574941,0.475394276719793,0.424496873802935,0.0637013892003524,0.517078757403842,none
Ttc33,4.86611082229927,5.01473299535538,5.09990785495995,4.93992405359356,5.06469611862673,4.9055213728208,-0.0235367091911698,0.792493530658868,none
Ttc34,0.172448357252841,0,0,0.115229149808569,0.0507918991844109,0,-0.00214243608662026,0.97582511667756,none
Ttc36,0,0.0139275928271511,0,0,0,0,-0.00464253094238368,0.373900966300059,none
Ttc37,3.50297543455579,3.87433104539654,3.85995273190998,3.63712438299477,3.81097019589267,3.77330661339191,-0.00528600652765388,0.970075804354616,none
Ttc38,0.319326842064145,0.107800828226301,0.184738288554141,0.0574057295898789,0.134183063502174,0.230074627810275,-0.0634008459807533,0.469673456878102,none
Ttc39a,0.278233790901308,0.248648565686782,0.28582648673419,0.270460555330241,0.293280606013234,0.220853578380986,-0.00937136786593973,0.71830655451828,none
Ttc39aos1,0.126675804725448,0,0.0235377963197323,0.500054562843916,0.599601129063464,0.328584700271928,0.426008930378043,0.00845824044792454,none
Ttc39b,3.9316566939579,3.64965816311151,3.58584172427778,3.87963791249463,3.76980029451735,3.33241240724321,-0.0617686556973323,0.770706583744628,none
Ttc39c,0.452480487337646,0.440623182419925,0.569713954994736,0.478564549489549,0.854415628865199,0.498657922398315,0.122940158666919,0.394002322249305,none
Ttc39d,0.00391338252942674,0.0543041946861331,0.0428138461287415,0.0453222087227954,0.0243970769543462,0,-0.0104373792223866,0.630968086338746,none
Ttc4,3.69478935373489,3.72910327413257,3.73965140119446,3.6008730035953,3.59908565014976,3.542425034126,-0.140386780396951,0.00393820408631473,none
Ttc41,0.364979115149128,0.378755541575625,0.189682042802185,0.248741032152797,0.300320696157589,0.426150145878579,0.013931724887342,0.870999825026133,none
Ttc5,1.67418649561788,1.87534960253699,1.98622609897626,2.04598281800442,1.84589166606396,2.20332468903964,0.186478991992294,0.247906178321246,none
Ttc7,1.18495310252818,1.45136997942083,1.07570099968106,1.49577578740606,1.47155570934348,1.4456189101088,0.233642108409423,0.106407385179028,none
